path,filename,split_v2,cluster_k98,version,n_chromatic,achromatic_set,mean_chroma,mean_saturation,colorfulness
train/train/sport_16534.jpg,sport_16534.jpg,test,93,blue|orange,2,,23.29,0.5652,72.06
val/val/sport_17089.jpg,sport_17089.jpg,train,93,blue|orange,2,,23.69,0.5931,74.69
train/train/sport_17090.jpg,sport_17090.jpg,train,93,blue|orange,2,,23.68,0.5972,74.51
test/sport_17091.jpg,sport_17091.jpg,train,93,blue|orange,2,,23.75,0.5916,75.0
train/train/sport_17918.jpg,sport_17918.jpg,test,93,blue|orange,2,,40.15,0.592,119.06
test/sport_19688.jpg,sport_19688.jpg,train,93,blue|orange,2,,16.8,0.2676,38.86
train/train/sport_21921.jpg,sport_21921.jpg,val,93,blue|orange,2,,26.89,0.3581,57.33
train/train/sport_23216.jpg,sport_23216.jpg,train,93,blue|orange,2,,35.29,0.4334,88.59
train/train/sport_23716.jpg,sport_23716.jpg,val,93,blue|orange,2,,64.91,0.8131,164.24
train/train/sport_24219.jpg,sport_24219.jpg,train,93,blue|orange|red,3,,19.24,0.2937,45.81
train/train/sport_18348.jpg,sport_18348.jpg,train,93,blue|orange|white,2,white,26.06,0.4562,84.88
train/train/sport_16507.jpg,sport_16507.jpg,val,93,blue|orange|yellow,3,,26.45,0.3617,58.2
train/train/sport_16555.jpg,sport_16555.jpg,test,93,blue|orange|yellow,3,,26.3,0.5019,75.21
train/train/sport_18002.jpg,sport_18002.jpg,train,93,blue|orange|yellow,3,,39.29,0.4871,78.2
train/train/sport_24709.jpg,sport_24709.jpg,train,93,blue|orange|yellow,3,,26.26,0.3855,67.78
train/train/sport_40106.jpg,sport_40106.jpg,val,93,blue|orange|yellow,3,,50.47,0.586,132.61
train/train/sport_40107.jpg,sport_40107.jpg,val,93,blue|orange|yellow,3,,50.47,0.586,132.61
train/train/sport_24880.jpg,sport_24880.jpg,val,93,blue|red|white,2,white,27.57,0.3446,95.93
train/train/sport_16519.jpg,sport_16519.jpg,train,93,blue|red|yellow,3,,62.42,0.7651,176.88
train/train/sport_21911.jpg,sport_21911.jpg,test,93,blue|red|yellow,3,,49.5,0.5946,126.38
train/train/sport_18499.jpg,sport_18499.jpg,test,93,blue|white,1,white,15.93,0.1928,45.54
train/train/sport_18618.jpg,sport_18618.jpg,train,93,blue|white,1,white,26.26,0.4558,70.68
train/train/sport_18813.jpg,sport_18813.jpg,val,93,blue|white,1,white,27.25,0.5431,94.82
train/train/sport_21945.jpg,sport_21945.jpg,train,93,blue|white,1,white,19.22,0.2998,50.05
train/train/sport_23257.jpg,sport_23257.jpg,train,93,blue|white,1,white,18.81,0.2597,93.95
test/sport_23258.jpg,sport_23258.jpg,train,93,blue|white,1,white,18.81,0.2597,93.95
train/train/sport_18585.jpg,sport_18585.jpg,val,93,blue|white|yellow,2,white,22.36,0.2581,54.03
train/train/sport_23495.jpg,sport_23495.jpg,val,93,blue|white|yellow,2,white,21.01,0.3685,63.81
val/val/sport_23268.jpg,sport_23268.jpg,test,93,blue|yellow,2,,55.55,0.8289,144.3
train/train/sport_23269.jpg,sport_23269.jpg,test,93,blue|yellow,2,,55.55,0.8289,144.3
train/train/sport_23270.jpg,sport_23270.jpg,test,93,blue|yellow,2,,55.55,0.8289,144.3
train/train/sport_23271.jpg,sport_23271.jpg,test,93,blue|yellow,2,,55.55,0.8289,144.3
train/train/ww1_16622.jpg,ww1_16622.jpg,train,93,brown|cyan|orange,3,,15.09,0.2804,45.91
train/train/sport_17386.jpg,sport_17386.jpg,test,93,brown|cyan|yellow,3,,31.72,0.5889,75.12
train/train/sport_16672.jpg,sport_16672.jpg,train,93,brown|gray,1,gray,10.97,0.2257,34.0
train/train/sport_16680.jpg,sport_16680.jpg,train,93,brown|gray,1,gray,11.2,0.2263,34.86
train/train/sport_16754.jpg,sport_16754.jpg,train,93,brown|gray,1,gray,11.5,0.2458,36.25
train/train/sport_19222.jpg,sport_19222.jpg,train,93,brown|gray,1,gray,11.33,0.2624,42.98
val/val/sport_19882.jpg,sport_19882.jpg,train,93,brown|gray,1,gray,11.68,0.3227,32.41
train/train/sport_20379.jpg,sport_20379.jpg,val,93,brown|gray,1,gray,12.75,0.333,33.98
train/train/sport_20536.jpg,sport_20536.jpg,val,93,brown|gray,1,gray,12.69,0.288,38.06
train/train/sport_20651.jpg,sport_20651.jpg,val,93,brown|gray,1,gray,12.53,0.3265,34.5
train/train/sport_39776.jpg,sport_39776.jpg,train,93,brown|gray,1,gray,12.32,0.274,32.61
train/train/industrial_46897.jpg,industrial_46897.jpg,test,93,brown|gray|orange,2,gray,13.97,0.3049,32.06
train/train/industrial_6459.jpg,industrial_6459.jpg,train,93,brown|gray|orange,2,gray,17.93,0.3039,53.13
train/train/sport_16890.jpg,sport_16890.jpg,train,93,brown|gray|orange,2,gray,15.9,0.3205,52.51
test/sport_16891.jpg,sport_16891.jpg,train,93,brown|gray|orange,2,gray,15.89,0.319,52.53
train/train/sport_16961.jpg,sport_16961.jpg,train,93,brown|gray|orange,2,gray,15.74,0.2843,40.62
train/train/sport_17007.jpg,sport_17007.jpg,train,93,brown|gray|orange,2,gray,17.02,0.3078,46.8
train/train/sport_17008.jpg,sport_17008.jpg,train,93,brown|gray|orange,2,gray,17.21,0.3131,47.19
val/val/sport_17022.jpg,sport_17022.jpg,train,93,brown|gray|orange,2,gray,18.22,0.3632,47.06
train/train/sport_17023.jpg,sport_17023.jpg,train,93,brown|gray|orange,2,gray,18.15,0.3613,46.95
test/sport_17035.jpg,sport_17035.jpg,train,93,brown|gray|orange,2,gray,13.58,0.2626,32.26
train/train/sport_17036.jpg,sport_17036.jpg,train,93,brown|gray|orange,2,gray,16.81,0.3087,44.18
train/train/sport_17092.jpg,sport_17092.jpg,val,93,brown|gray|orange,2,gray,21.09,0.3914,57.27
train/train/sport_17093.jpg,sport_17093.jpg,val,93,brown|gray|orange,2,gray,20.82,0.3859,56.9
train/train/sport_17268.jpg,sport_17268.jpg,train,93,brown|gray|orange,2,gray,20.15,0.3583,46.86
train/train/sport_18104.jpg,sport_18104.jpg,train,93,brown|gray|orange,2,gray,13.23,0.2275,34.44
train/train/sport_18273.jpg,sport_18273.jpg,test,93,brown|gray|orange,2,gray,15.01,0.2595,34.13
train/train/sport_18283.jpg,sport_18283.jpg,test,93,brown|gray|orange,2,gray,20.31,0.3326,59.0
val/val/sport_18605.jpg,sport_18605.jpg,train,93,brown|gray|orange,2,gray,15.23,0.3124,32.33
val/val/sport_18612.jpg,sport_18612.jpg,train,93,brown|gray|orange,2,gray,17.4,0.3124,43.23
train/train/sport_18613.jpg,sport_18613.jpg,train,93,brown|gray|orange,2,gray,16.75,0.31,41.92
train/train/sport_18620.jpg,sport_18620.jpg,train,93,brown|gray|orange,2,gray,17.73,0.3481,42.02
train/train/sport_18700.jpg,sport_18700.jpg,val,93,brown|gray|orange,2,gray,25.79,0.4489,56.15
train/train/sport_18978.jpg,sport_18978.jpg,val,93,brown|gray|orange,2,gray,14.19,0.3041,31.82
train/train/sport_19020.jpg,sport_19020.jpg,test,93,brown|gray|orange,2,gray,15.01,0.2921,36.1
train/train/sport_19028.jpg,sport_19028.jpg,test,93,brown|gray|orange,2,gray,16.01,0.2914,37.78
train/train/sport_19039.jpg,sport_19039.jpg,train,93,brown|gray|orange,2,gray,17.16,0.321,35.33
train/train/sport_19040.jpg,sport_19040.jpg,train,93,brown|gray|orange,2,gray,17.31,0.3132,38.23
train/train/sport_19088.jpg,sport_19088.jpg,val,93,brown|gray|orange,2,gray,18.51,0.3443,41.11
train/train/sport_19171.jpg,sport_19171.jpg,test,93,brown|gray|orange,2,gray,13.97,0.3049,32.06
train/train/sport_19272.jpg,sport_19272.jpg,val,93,brown|gray|orange,2,gray,16.28,0.2728,43.97
train/train/sport_19380.jpg,sport_19380.jpg,train,93,brown|gray|orange,2,gray,16.92,0.3134,32.01
train/train/sport_19881.jpg,sport_19881.jpg,train,93,brown|gray|orange,2,gray,14.55,0.2674,42.85
train/train/sport_20382.jpg,sport_20382.jpg,train,93,brown|gray|orange,2,gray,14.15,0.2443,35.39
train/train/sport_22486.jpg,sport_22486.jpg,train,93,brown|gray|orange,2,gray,27.76,0.4041,63.51
train/train/sport_22991.jpg,sport_22991.jpg,train,93,brown|gray|orange,2,gray,22.6,0.3685,50.77
train/train/sport_23083.jpg,sport_23083.jpg,train,93,brown|gray|orange,2,gray,17.74,0.2683,46.57
train/train/sport_23090.jpg,sport_23090.jpg,val,93,brown|gray|orange,2,gray,22.3,0.336,62.51
train/train/sport_23115.jpg,sport_23115.jpg,train,93,brown|gray|orange,2,gray,14.14,0.2618,41.4
train/train/sport_23119.jpg,sport_23119.jpg,train,93,brown|gray|orange,2,gray,16.33,0.2995,50.12
train/train/sport_23121.jpg,sport_23121.jpg,train,93,brown|gray|orange,2,gray,13.57,0.2458,41.29
train/train/ww1_17568.jpg,ww1_17568.jpg,train,93,brown|gray|orange,2,gray,22.06,0.3179,49.81
train/train/sport_24615.jpg,sport_24615.jpg,train,93,brown|gray|pink,2,gray,16.01,0.3305,39.09
train/train/sport_24616.jpg,sport_24616.jpg,val,93,brown|gray|pink,2,gray,15.3,0.3319,38.74
train/train/industrial_67876.jpg,industrial_67876.jpg,train,93,brown|gray|red,2,gray,11.23,0.2799,31.43
train/train/sport_16451.jpg,sport_16451.jpg,train,93,brown|gray|red,2,gray,14.21,0.2777,45.88
val/val/sport_16452.jpg,sport_16452.jpg,train,93,brown|gray|red,2,gray,14.21,0.2777,45.89
train/train/sport_16905.jpg,sport_16905.jpg,train,93,brown|gray|red,2,gray,11.86,0.235,33.53
train/train/sport_16923.jpg,sport_16923.jpg,test,93,brown|gray|red,2,gray,17.46,0.2961,56.88
train/train/sport_16951.jpg,sport_16951.jpg,train,93,brown|gray|red,2,gray,15.88,0.3184,54.34
train/train/sport_18617.jpg,sport_18617.jpg,train,93,brown|gray|red,2,gray,13.61,0.2979,39.2
train/train/sport_18635.jpg,sport_18635.jpg,val,93,brown|gray|red,2,gray,13.45,0.2877,29.04
train/train/sport_22973.jpg,sport_22973.jpg,train,93,brown|gray|red,2,gray,28.71,0.4685,79.42
train/train/sport_23313.jpg,sport_23313.jpg,val,93,brown|gray|red,2,gray,16.05,0.2352,37.3
train/train/sport_18860.jpg,sport_18860.jpg,test,93,brown|gray|white,1,gray|white,20.62,0.4591,55.02
test/ww1_19675.jpg,ww1_19675.jpg,train,93,brown|gray|white,1,gray|white,13.96,0.2249,53.42
train/train/industrial_68672.jpg,industrial_68672.jpg,val,93,brown|gray|yellow,2,gray,19.44,0.3918,45.31
train/train/industrial_68673.jpg,industrial_68673.jpg,train,93,brown|gray|yellow,2,gray,19.59,0.3651,40.97
train/train/sport_16638.jpg,sport_16638.jpg,train,93,brown|gray|yellow,2,gray,40.77,0.6973,85.05
train/train/sport_17172.jpg,sport_17172.jpg,train,93,brown|gray|yellow,2,gray,21.62,0.395,62.8
train/train/sport_17175.jpg,sport_17175.jpg,train,93,brown|gray|yellow,2,gray,21.61,0.3922,62.74
train/train/sport_17736.jpg,sport_17736.jpg,test,93,brown|gray|yellow,2,gray,39.26,0.6603,96.88
train/train/sport_18112.jpg,sport_18112.jpg,train,93,brown|gray|yellow,2,gray,18.38,0.2926,42.21
train/train/sport_20168.jpg,sport_20168.jpg,train,93,brown|gray|yellow,2,gray,18.94,0.4185,39.41
val/val/sport_20171.jpg,sport_20171.jpg,train,93,brown|gray|yellow,2,gray,15.6,0.3265,37.78
train/train/sport_20600.jpg,sport_20600.jpg,val,93,brown|gray|yellow,2,gray,22.49,0.3732,54.49
train/train/sport_18423.jpg,sport_18423.jpg,test,93,brown|green|orange,3,,18.34,0.2791,41.46
train/train/sport_18898.jpg,sport_18898.jpg,val,93,brown|green|orange,3,,17.61,0.4579,40.16
train/train/sport_18284.jpg,sport_18284.jpg,train,93,brown|green|red,3,,28.74,0.5581,70.57
train/train/sport_21644.jpg,sport_21644.jpg,train,93,brown|green|yellow,3,,29.34,0.4661,61.19
train/train/sport_21645.jpg,sport_21645.jpg,train,93,brown|green|yellow,3,,29.34,0.4661,61.19
train/train/sport_21646.jpg,sport_21646.jpg,train,93,brown|green|yellow,3,,29.34,0.4661,61.19
train/train/sport_19230.jpg,sport_19230.jpg,train,93,brown|magenta|pink,3,,9.28,0.6346,28.06
train/train/industrial_67799.jpg,industrial_67799.jpg,train,93,brown|orange,2,,20.28,0.3595,34.06
train/train/industrial_67801.jpg,industrial_67801.jpg,train,93,brown|orange,2,,19.84,0.3413,36.97
train/train/industrial_68349.jpg,industrial_68349.jpg,train,93,brown|orange,2,,24.81,0.4221,47.45
train/train/nature_34525.jpg,nature_34525.jpg,val,93,brown|orange,2,,23.99,0.4045,46.45
train/train/sport_16840.jpg,sport_16840.jpg,train,93,brown|orange,2,,22.82,0.4717,43.42
train/train/sport_16841.jpg,sport_16841.jpg,train,93,brown|orange,2,,22.81,0.4726,43.57
val/val/sport_16842.jpg,sport_16842.jpg,train,93,brown|orange,2,,22.81,0.4728,43.49
train/train/sport_17244.jpg,sport_17244.jpg,train,93,brown|orange,2,,41.48,0.699,68.7
train/train/sport_17245.jpg,sport_17245.jpg,train,93,brown|orange,2,,41.59,0.6972,65.78
train/train/sport_17294.jpg,sport_17294.jpg,train,93,brown|orange,2,,25.4,0.4779,43.67
train/train/sport_17999.jpg,sport_17999.jpg,test,93,brown|orange,2,,35.26,0.5854,65.5
train/train/sport_18006.jpg,sport_18006.jpg,train,93,brown|orange,2,,34.4,0.6363,47.3
train/train/sport_18794.jpg,sport_18794.jpg,train,93,brown|orange,2,,15.17,0.3078,38.45
train/train/sport_19004.jpg,sport_19004.jpg,train,93,brown|orange,2,,28.55,0.4504,53.57
train/train/sport_19064.jpg,sport_19064.jpg,val,93,brown|orange,2,,21.48,0.3814,34.2
val/val/sport_19172.jpg,sport_19172.jpg,train,93,brown|orange,2,,21.58,0.3479,43.53
train/train/sport_19829.jpg,sport_19829.jpg,train,93,brown|orange,2,,34.12,0.475,72.0
val/val/sport_21771.jpg,sport_21771.jpg,train,93,brown|orange,2,,30.64,0.4437,49.7
train/train/sport_22990.jpg,sport_22990.jpg,train,93,brown|orange,2,,25.23,0.391,52.41
train/train/sport_23136.jpg,sport_23136.jpg,train,93,brown|orange,2,,26.04,0.4409,46.61
train/train/industrial_67959.jpg,industrial_67959.jpg,train,93,brown|orange|red,3,,38.04,0.5593,69.01
train/train/industrial_67984.jpg,industrial_67984.jpg,train,93,brown|orange|red,3,,22.18,0.4347,38.44
train/train/industrial_68425.jpg,industrial_68425.jpg,val,93,brown|orange|red,3,,28.05,0.5629,57.88
val/val/sport_16666.jpg,sport_16666.jpg,train,93,brown|orange|red,3,,30.11,0.5382,49.53
train/train/sport_17286.jpg,sport_17286.jpg,train,93,brown|orange|red,3,,28.25,0.5295,44.95
val/val/sport_17296.jpg,sport_17296.jpg,val,93,brown|orange|red,3,,29.05,0.5393,60.71
test/sport_17541.jpg,sport_17541.jpg,train,93,brown|orange|red,3,,29.22,0.7153,72.4
train/train/sport_17634.jpg,sport_17634.jpg,train,93,brown|orange|red,3,,29.54,0.4809,76.57
test/sport_17947.jpg,sport_17947.jpg,train,93,brown|orange|red,3,,21.75,0.4365,53.36
train/train/sport_18105.jpg,sport_18105.jpg,val,93,brown|orange|red,3,,35.51,0.5064,78.4
train/train/sport_18606.jpg,sport_18606.jpg,train,93,brown|orange|red,3,,17.97,0.3806,36.41
train/train/sport_18607.jpg,sport_18607.jpg,train,93,brown|orange|red,3,,17.72,0.3686,36.41
train/train/sport_18634.jpg,sport_18634.jpg,val,93,brown|orange|red,3,,22.05,0.4035,44.8
train/train/sport_19026.jpg,sport_19026.jpg,train,93,brown|orange|red,3,,21.64,0.3908,42.65
train/train/sport_19276.jpg,sport_19276.jpg,train,93,brown|orange|red,3,,20.98,0.3527,41.04
train/train/sport_19284.jpg,sport_19284.jpg,train,93,brown|orange|red,3,,21.17,0.3473,39.77
train/train/sport_19399.jpg,sport_19399.jpg,val,93,brown|orange|red,3,,15.14,0.2985,31.61
val/val/sport_19579.jpg,sport_19579.jpg,train,93,brown|orange|red,3,,41.59,0.5599,115.75
train/train/sport_21773.jpg,sport_21773.jpg,train,93,brown|orange|red,3,,21.85,0.3854,41.47
train/train/sport_22908.jpg,sport_22908.jpg,train,93,brown|orange|red,3,,20.68,0.3972,47.6
train/train/sport_23024.jpg,sport_23024.jpg,val,93,brown|orange|red,3,,17.78,0.3999,29.16
train/train/sport_23026.jpg,sport_23026.jpg,train,93,brown|orange|red,3,,20.98,0.3919,38.19
train/train/sport_23040.jpg,sport_23040.jpg,train,93,brown|orange|red,3,,13.45,0.3393,27.4
train/train/sport_35994.jpg,sport_35994.jpg,train,93,brown|orange|red,3,,25.66,0.4682,45.11
train/train/sport_18862.jpg,sport_18862.jpg,train,93,brown|orange|white,2,white,21.35,0.3782,53.82
train/train/sport_20457.jpg,sport_20457.jpg,val,93,brown|orange|white,2,white,22.72,0.415,60.6
train/train/sport_21794.jpg,sport_21794.jpg,val,93,brown|orange|yellow,3,,21.99,0.4035,46.56
test/sport_21806.jpg,sport_21806.jpg,train,93,brown|orange|yellow,3,,20.11,0.3356,35.45
train/train/sport_25539.jpg,sport_25539.jpg,train,93,brown|orange|yellow,3,,21.82,0.3666,35.19
train/train/sport_36107.jpg,sport_36107.jpg,val,93,brown|orange|yellow,3,,24.8,0.5156,50.42
train/train/sport_22308.jpg,sport_22308.jpg,train,93,brown|red,2,,53.71,0.7559,120.5
train/train/sport_23007.jpg,sport_23007.jpg,test,93,brown|red,2,,18.82,0.5336,35.0
train/train/sport_59712.jpg,sport_59712.jpg,train,93,brown|red,2,,23.13,0.4569,38.97
train/train/ww1_19846.jpg,ww1_19846.jpg,train,93,brown|red,2,,14.91,0.2766,29.27
train/train/sport_16426.jpg,sport_16426.jpg,train,93,brown|red|yellow,3,,53.52,0.6927,145.99
train/train/sport_16431.jpg,sport_16431.jpg,train,93,brown|red|yellow,3,,57.25,0.7475,135.75
train/train/sport_17232.jpg,sport_17232.jpg,val,93,brown|yellow,2,,34.35,0.5537,66.1
train/train/sport_17233.jpg,sport_17233.jpg,val,93,brown|yellow,2,,34.07,0.5513,64.7
train/train/sport_17443.jpg,sport_17443.jpg,train,93,brown|yellow,2,,49.79,0.8596,88.36
train/train/sport_19281.jpg,sport_19281.jpg,train,93,cyan|gray,1,gray,11.1,0.3612,46.75
train/train/sport_20948.jpg,sport_20948.jpg,train,93,cyan|gray|green,2,gray,20.36,0.3609,59.03
train/train/sport_18512.jpg,sport_18512.jpg,train,93,cyan|gray|orange,2,gray,22.67,0.3014,60.73
train/train/sport_18561.jpg,sport_18561.jpg,train,93,cyan|gray|orange,2,gray,14.84,0.2416,44.84
train/train/sport_20833.jpg,sport_20833.jpg,train,93,cyan|gray|orange,2,gray,11.32,0.2189,36.14
train/train/sport_21824.jpg,sport_21824.jpg,train,93,cyan|gray|orange,2,gray,16.08,0.3527,56.21
train/train/sport_23681.jpg,sport_23681.jpg,train,93,cyan|gray|orange,2,gray,19.07,0.2879,51.36
train/train/industrial_65150.jpg,industrial_65150.jpg,train,93,cyan|gray|white,1,gray|white,13.69,0.2709,57.46
train/train/sport_19282.jpg,sport_19282.jpg,val,93,cyan|gray|white,1,gray|white,13.1,0.3714,47.28
train/train/sport_23714.jpg,sport_23714.jpg,train,93,cyan|gray|yellow,2,gray,17.83,0.2862,46.82
train/train/sport_17292.jpg,sport_17292.jpg,train,93,cyan|green|orange,3,,20.55,0.3978,52.43
train/train/sport_40293.jpg,sport_40293.jpg,train,93,cyan|green|yellow,3,,29.51,0.3882,78.12
train/train/sport_18525.jpg,sport_18525.jpg,train,93,cyan|orange,2,,20.45,0.2796,56.84
train/train/sport_25506.jpg,sport_25506.jpg,test,93,cyan|orange|white,2,white,17.17,0.2485,45.7
test/sport_16489.jpg,sport_16489.jpg,train,93,cyan|orange|yellow,3,,28.87,0.4473,65.39
train/train/sport_57056.jpg,sport_57056.jpg,val,93,cyan|white,1,white,27.34,0.6242,119.41
train/train/sport_22647.jpg,sport_22647.jpg,train,93,cyan|white|yellow,2,white,17.86,0.3008,41.8
val/val/sport_18481.jpg,sport_18481.jpg,train,93,cyan|yellow,2,,27.45,0.3437,67.33
train/train/sport_21851.jpg,sport_21851.jpg,test,93,cyan|yellow,2,,25.4,0.7404,92.73
train/train/sport_21852.jpg,sport_21852.jpg,test,93,cyan|yellow,2,,25.42,0.7406,92.8
train/train/sport_18176.jpg,sport_18176.jpg,train,93,gray,0,gray,14.63,0.243,63.18
train/train/sport_18861.jpg,sport_18861.jpg,train,93,gray,0,gray,10.76,0.2247,44.28
val/val/sport_19074.jpg,sport_19074.jpg,val,93,gray,0,gray,10.16,0.1999,33.76
train/train/sport_19106.jpg,sport_19106.jpg,train,93,gray,0,gray,10.13,0.1968,34.66
train/train/sport_19107.jpg,sport_19107.jpg,train,93,gray,0,gray,9.78,0.1924,36.67
test/sport_23084.jpg,sport_23084.jpg,train,93,gray,0,gray,12.17,0.228,41.88
train/train/industrial_67987.jpg,industrial_67987.jpg,train,93,gray|green,1,gray,13.58,0.2473,38.48
train/train/industrial_67988.jpg,industrial_67988.jpg,train,93,gray|green,1,gray,13.58,0.2473,38.48
train/train/industrial_67989.jpg,industrial_67989.jpg,train,93,gray|green,1,gray,13.58,0.2473,38.48
train/train/sport_19486.jpg,sport_19486.jpg,val,93,gray|green,1,gray,33.99,0.5004,70.28
val/val/sport_18110.jpg,sport_18110.jpg,train,93,gray|green|orange,2,gray,16.48,0.2752,47.22
train/train/sport_18280.jpg,sport_18280.jpg,train,93,gray|green|orange,2,gray,25.83,0.3925,77.91
train/train/sport_20193.jpg,sport_20193.jpg,train,93,gray|green|orange,2,gray,18.15,0.3213,57.49
train/train/sport_23251.jpg,sport_23251.jpg,test,93,gray|green|orange,2,gray,17.97,0.2204,42.74
train/train/fashion_23257.jpg,fashion_23257.jpg,train,93,gray|green|red,2,gray,38.68,0.5224,98.2
train/train/sport_22741.jpg,sport_22741.jpg,train,93,gray|green|red,2,gray,33.83,0.5014,104.24
train/train/sport_20662.jpg,sport_20662.jpg,train,93,gray|green|white,1,gray|white,15.33,0.2431,45.25
train/train/sport_36091.jpg,sport_36091.jpg,test,93,gray|green|white,1,gray|white,13.44,0.1871,39.71
train/train/industrial_68601.jpg,industrial_68601.jpg,train,93,gray|green|yellow,2,gray,21.18,0.4707,56.87
val/val/sport_18113.jpg,sport_18113.jpg,train,93,gray|green|yellow,2,gray,18.45,0.3031,46.21
val/val/sport_20522.jpg,sport_20522.jpg,train,93,gray|green|yellow,2,gray,15.96,0.332,37.68
train/train/sport_23719.jpg,sport_23719.jpg,train,93,gray|green|yellow,2,gray,17.32,0.2863,44.78
train/train/nature_34529.jpg,nature_34529.jpg,train,93,gray|orange,1,gray,14.03,0.2184,41.59
train/train/sport_16569.jpg,sport_16569.jpg,val,93,gray|orange,1,gray,16.27,0.2534,42.94
train/train/sport_16851.jpg,sport_16851.jpg,val,93,gray|orange,1,gray,17.88,0.2984,41.4
train/train/sport_16853.jpg,sport_16853.jpg,val,93,gray|orange,1,gray,17.93,0.2996,41.56
train/train/sport_16854.jpg,sport_16854.jpg,val,93,gray|orange,1,gray,17.85,0.2981,41.36
val/val/sport_19021.jpg,sport_19021.jpg,train,93,gray|orange,1,gray,15.87,0.2699,34.31
train/train/sport_19070.jpg,sport_19070.jpg,train,93,gray|orange,1,gray,12.82,0.2109,39.31
train/train/sport_19072.jpg,sport_19072.jpg,val,93,gray|orange,1,gray,21.55,0.3404,48.48
train/train/sport_19104.jpg,sport_19104.jpg,train,93,gray|orange,1,gray,10.94,0.2203,35.18
train/train/sport_19110.jpg,sport_19110.jpg,train,93,gray|orange,1,gray,12.06,0.2239,37.82
train/train/sport_19567.jpg,sport_19567.jpg,val,93,gray|orange,1,gray,20.81,0.2728,47.0
train/train/sport_19655.jpg,sport_19655.jpg,train,93,gray|orange,1,gray,16.95,0.2254,44.02
train/train/sport_21349.jpg,sport_21349.jpg,test,93,gray|orange,1,gray,13.27,0.2132,51.9
train/train/sport_21880.jpg,sport_21880.jpg,train,93,gray|orange,1,gray,15.86,0.25,35.71
train/train/sport_21904.jpg,sport_21904.jpg,train,93,gray|orange,1,gray,20.63,0.2716,42.29
train/train/sport_24224.jpg,sport_24224.jpg,val,93,gray|orange,1,gray,14.03,0.218,36.01
val/val/sport_25376.jpg,sport_25376.jpg,train,93,gray|orange,1,gray,35.54,0.3983,107.08
train/train/sport_25645.jpg,sport_25645.jpg,val,93,gray|orange,1,gray,17.75,0.2546,39.86
train/train/ww1_20158.jpg,ww1_20158.jpg,train,93,gray|orange,1,gray,12.78,0.2526,33.14
train/train/sport_23483.jpg,sport_23483.jpg,test,93,gray|orange|pink,2,gray,25.59,0.3531,75.36
train/train/industrial_67853.jpg,industrial_67853.jpg,train,93,gray|orange|red,2,gray,21.46,0.3238,71.12
train/train/sport_16783.jpg,sport_16783.jpg,train,93,gray|orange|red,2,gray,36.88,0.6182,97.56
train/train/sport_16784.jpg,sport_16784.jpg,train,93,gray|orange|red,2,gray,37.26,0.6247,97.71
train/train/sport_16919.jpg,sport_16919.jpg,train,93,gray|orange|red,2,gray,36.23,0.6588,87.03
train/train/sport_17455.jpg,sport_17455.jpg,val,93,gray|orange|red,2,gray,12.61,0.2067,43.17
train/train/sport_18116.jpg,sport_18116.jpg,val,93,gray|orange|red,2,gray,21.12,0.3418,54.59
val/val/sport_18260.jpg,sport_18260.jpg,train,93,gray|orange|red,2,gray,20.22,0.3103,64.33
train/train/sport_18601.jpg,sport_18601.jpg,test,93,gray|orange|red,2,gray,17.82,0.3004,37.08
train/train/sport_19015.jpg,sport_19015.jpg,test,93,gray|orange|red,2,gray,14.05,0.242,34.16
train/train/sport_19087.jpg,sport_19087.jpg,val,93,gray|orange|red,2,gray,16.79,0.3117,37.86
train/train/sport_20083.jpg,sport_20083.jpg,val,93,gray|orange|red,2,gray,20.79,0.3149,52.68
train/train/sport_21815.jpg,sport_21815.jpg,train,93,gray|orange|red,2,gray,21.83,0.3968,57.2
train/train/sport_21827.jpg,sport_21827.jpg,train,93,gray|orange|red,2,gray,20.67,0.3429,53.49
train/train/sport_22993.jpg,sport_22993.jpg,train,93,gray|orange|red,2,gray,28.37,0.4876,66.65
train/train/sport_23032.jpg,sport_23032.jpg,train,93,gray|orange|red,2,gray,16.66,0.2936,46.26
train/train/sport_23445.jpg,sport_23445.jpg,train,93,gray|orange|red,2,gray,27.19,0.4768,72.91
train/train/sport_24217.jpg,sport_24217.jpg,train,93,gray|orange|red,2,gray,18.94,0.2656,38.85
val/val/sport_25554.jpg,sport_25554.jpg,train,93,gray|orange|red,2,gray,26.97,0.4307,56.91
train/train/sport_25640.jpg,sport_25640.jpg,val,93,gray|orange|red,2,gray,19.57,0.2752,47.83
train/train/sport_48157.jpg,sport_48157.jpg,val,93,gray|orange|red,2,gray,17.64,0.2623,56.21
train/train/nature_34511.jpg,nature_34511.jpg,train,93,gray|orange|white,1,gray|white,15.06,0.2192,44.43
train/train/sport_16487.jpg,sport_16487.jpg,train,93,gray|orange|white,1,gray|white,16.9,0.2386,43.18
val/val/sport_18660.jpg,sport_18660.jpg,train,93,gray|orange|white,1,gray|white,25.75,0.3635,100.57
train/train/sport_18687.jpg,sport_18687.jpg,train,93,gray|orange|white,1,gray|white,15.39,0.2613,49.24
test/sport_19852.jpg,sport_19852.jpg,train,93,gray|orange|white,1,gray|white,14.04,0.2034,43.74
train/train/sport_19886.jpg,sport_19886.jpg,train,93,gray|orange|white,1,gray|white,13.1,0.1986,36.53
