cluster_k98,version,n_colors,n_chromatic,achromatic_set,count,n_train,n_val,n_test,mean_chroma,std_chroma,mean_saturation,std_saturation,mean_colorfulness
23,blue|gray,2,1,gray,4,3,1,0,20.05,7.155,0.2838,0.064,66.945
23,brown|gray|white,3,1,gray|white,4,3,0,1,13.47,3.042,0.2195,0.0366,46.72
23,gray|red|yellow,3,2,gray,4,2,2,0,24.343,5.1,0.3723,0.0886,72.162
23,gray|white|yellow,3,1,gray|white,4,4,0,0,19.735,3.896,0.281,0.0434,72.11
23,blue|yellow,2,2,,4,3,0,1,36.977,4.749,0.5621,0.1344,78.535
23,brown|orange|yellow,3,3,,4,2,2,0,36.867,8.127,0.6551,0.1705,78.323
23,blue|white,2,1,white,4,3,1,0,19.385,3.346,0.2805,0.0258,58.655
23,green|orange|yellow,3,3,,4,3,0,1,29.458,6.081,0.4184,0.0637,60.18
23,green|yellow,2,2,,4,3,1,0,29.545,3.738,0.4321,0.0424,53.038
24,orange|yellow,2,2,,4,2,1,1,30.13,3.051,0.3513,0.0383,53.785
24,orange|red|yellow,3,3,,4,1,3,0,56.852,2.307,0.8072,0.0073,118.18
24,cyan|green|white,3,2,white,4,3,1,0,22.99,1.133,0.4243,0.0563,83.455
24,orange|white|yellow,3,2,white,4,3,1,0,28.785,3.116,0.3399,0.0151,93.558
24,blue|gray|green,3,2,gray,4,2,1,1,21.883,2.222,0.4178,0.1483,60.117
24,gray,1,0,gray,4,3,1,0,13.688,3.422,0.2114,0.0192,46.877
24,gray|green|red,3,2,gray,4,3,0,1,27.662,2.832,0.4469,0.0693,67.475
24,brown|orange|yellow,3,3,,4,3,0,1,25.7,5.45,0.4062,0.0667,61.523
24,gray|green|yellow,3,2,gray,4,2,1,1,23.453,5.27,0.333,0.0818,62.332
25,blue|gray|yellow,3,2,gray,4,2,0,2,12.61,0.25,0.2907,0.0403,40.985
25,blue|green|yellow,3,3,,4,2,2,0,21.005,1.555,0.3939,0.019,55.125
25,brown|cyan|orange,3,3,,4,2,0,2,22.875,2.495,0.4511,0.013,67.95
25,brown|green|white,3,2,white,4,2,0,2,16.405,1.095,0.3377,0.0434,38.65
25,cyan|green|orange,3,3,,4,0,4,0,22.135,1.045,0.5652,0.0524,73.1
25,brown|gray,2,1,gray,4,2,2,0,12.385,0.605,0.2927,0.0052,36.465
25,blue|orange|red,3,3,,4,2,2,0,23.01,5.17,0.4595,0.0401,59.685
25,brown|white,2,1,white,4,2,2,0,15.06,0.14,0.4193,0.094,39.085
25,gray|orange|red,3,2,gray,4,2,2,0,16.62,1.43,0.2797,0.0141,40.4
26,black|brown|white,3,1,black|white,4,4,0,0,11.34,2.226,0.2801,0.0102,37.688
26,black|brown,2,1,black,4,2,1,1,10.137,1.23,0.3061,0.0851,37.195
26,brown|white|yellow,3,2,white,4,2,2,0,15.21,0.861,0.2868,0.0184,42.843
27,green|yellow,2,2,,4,3,1,0,25.227,1.268,0.4786,0.0762,37.788
27,black|blue|gray,3,1,black|gray,4,4,0,0,12.2,2.523,0.2669,0.0194,39.075
27,pink|red,2,2,,4,4,0,0,25.02,9.476,0.4896,0.1495,42.36
27,brown|red|white,3,2,white,4,2,1,1,16.133,3.224,0.4311,0.1061,33.76
27,red,1,1,,4,4,0,0,22.615,11.599,0.5058,0.1629,44.97
28,brown|red|white,3,2,white,4,3,1,0,13.715,2.721,0.291,0.029,42.975
28,gray|green|white,3,1,gray|white,4,2,0,2,14.405,0.525,0.268,0.0028,42.065
28,gray|green,2,1,gray,4,2,2,0,15.31,4.151,0.3073,0.0382,38.642
28,black|gray|red,3,1,black|gray,4,3,0,1,9.967,0.987,0.2682,0.0126,33.875
28,green,1,1,,4,3,0,1,19.502,1.325,0.4018,0.1028,33.583
28,blue|green|red,3,3,,4,3,1,0,16.345,1.675,0.3357,0.0148,39.365
29,gray|orange|yellow,3,2,gray,4,3,1,0,23.913,5.482,0.3305,0.0661,52.16
29,blue|yellow,2,2,,4,2,2,0,57.325,9.727,0.73,0.0436,146.373
29,black|gray|red,3,1,black|gray,4,3,1,0,17.137,2.424,0.2781,0.0192,67.97
29,blue|gray|green,3,2,gray,4,1,3,0,20.125,6.393,0.3202,0.0528,54.377
29,brown|red,2,2,,4,3,0,1,21.515,11.315,0.3731,0.1061,50.355
29,gray|green|white,3,1,gray|white,4,4,0,0,20.225,6.146,0.2976,0.0742,60.212
29,black|brown,2,1,black,4,3,1,0,15.635,1.765,0.5595,0.0106,37.875
29,blue|gray|orange,3,2,gray,4,4,0,0,12.748,2.277,0.2558,0.0419,43.688
29,blue|orange|red,3,3,,4,4,0,0,31.1,6.045,0.4969,0.0732,87.82
30,blue|brown|orange,3,3,,4,2,0,2,21.177,5.047,0.3724,0.0448,63.92
30,brown|white|yellow,3,2,white,4,2,2,0,17.035,4.815,0.3634,0.0057,40.587
30,green|red|yellow,3,3,,4,1,1,2,20.76,1.312,0.4142,0.024,48.555
30,pink|red|white,3,2,white,4,2,0,2,18.378,3.753,0.2685,0.0495,39.913
30,magenta|pink|purple,3,3,,4,3,1,0,22.973,1.799,0.3256,0.0249,34.748
30,green|white|yellow,3,2,white,4,4,0,0,17.823,3.294,0.3201,0.0447,45.907
30,blue|green|orange,3,3,,4,4,0,0,22.907,5.3,0.4125,0.0231,65.047
31,brown|green|yellow,3,3,,4,0,3,1,18.953,2.374,0.4456,0.0389,39.388
31,blue|gray|white,3,1,gray|white,4,3,1,0,12.272,1.571,0.2461,0.0316,38.792
31,blue|cyan|gray,3,2,gray,4,2,2,0,10.745,1.775,0.2596,0.0256,34.22
31,gray|green|white,3,1,gray|white,4,2,2,0,14.94,0.83,0.3206,0.0941,38.775
31,gray|green,2,1,gray,4,4,0,0,13.707,2.64,0.2311,0.0033,39.72
31,brown|orange|white,3,2,white,4,2,1,1,18.822,5.189,0.3797,0.0593,50.45
31,blue|gray|green,3,2,gray,4,2,0,2,14.137,3.095,0.2772,0.0615,51.883
32,blue|gray|yellow,3,2,gray,4,4,0,0,16.87,2.321,0.2501,0.0167,44.558
33,cyan|gray|orange,3,2,gray,4,3,1,0,20.648,5.414,0.3266,0.0782,73.463
33,blue|brown|yellow,3,3,,4,3,1,0,20.683,1.394,0.4159,0.0659,57.328
33,cyan|yellow,2,2,,4,2,2,0,29.758,6.441,0.4942,0.0912,95.945
33,blue|cyan|green,3,3,,4,3,0,1,28.682,1.534,0.5437,0.0765,92.653
33,blue|brown|green,3,3,,4,2,2,0,27.05,4.867,0.5842,0.063,110.455
33,brown|cyan,2,2,,4,2,2,0,25.863,3.393,0.5739,0.0822,106.045
34,gray|magenta|orange,3,2,gray,4,3,1,0,14.703,1.402,0.2896,0.0135,41.822
34,black|orange,2,1,black,4,3,0,1,11.518,0.822,0.2251,0.0195,39.365
34,orange|pink,2,2,,4,4,0,0,19.992,2.701,0.4205,0.059,50.315
34,black|orange|red,3,2,black,4,3,0,1,15.198,3.493,0.3537,0.0862,47.215
35,gray|orange,2,1,gray,4,4,0,0,15.058,0.812,0.232,0.0163,51.983
35,brown|gray|yellow,3,2,gray,4,3,0,1,17.87,4.04,0.3407,0.0805,56.142
35,orange|yellow,2,2,,4,4,0,0,37.188,13.863,0.4416,0.1407,80.34
35,green|white,2,1,white,4,2,0,2,34.31,15.227,0.3772,0.1261,78.1
35,black|gray|orange,3,1,black|gray,4,3,0,1,13.325,3.224,0.2319,0.033,51.627
35,gray|white,2,0,gray|white,4,4,0,0,13.76,2.885,0.1993,0.0092,52.73
36,blue|gray|yellow,3,2,gray,4,2,2,0,14.635,0.385,0.2694,0.043,38.475
36,orange|yellow,2,2,,4,3,0,1,26.205,3.309,0.3399,0.0385,40.828
36,gray|orange|yellow,3,2,gray,4,3,0,1,18.858,2.879,0.2716,0.028,38.858
37,gray|white|yellow,3,1,gray|white,4,2,2,0,19.947,2.324,0.2544,0.0152,54.845
37,cyan|gray|red,3,2,gray,4,4,0,0,11.537,1.99,0.3562,0.0266,36.35
37,black|red|white,3,1,black|white,4,4,0,0,16.41,1.565,0.3054,0.0208,44.763
38,cyan|orange|white,3,2,white,4,4,0,0,17.215,1.905,0.2789,0.0113,50.46
38,blue|cyan|orange,3,3,,4,2,2,0,22.7,1.92,0.4299,0.0543,68.405
38,brown|cyan|orange,3,3,,4,3,1,0,15.015,2.29,0.3666,0.0173,40.633
38,brown|gray|green,3,2,gray,4,1,2,1,17.825,3.223,0.3956,0.0908,44.695
39,green|yellow,2,2,,4,4,0,0,23.42,0.0,0.3767,0.0,43.83
39,blue,1,1,,4,0,0,4,23.16,5.55,0.4594,0.0982,54.638
39,brown|gray|green,3,2,gray,4,3,0,1,16.462,2.137,0.3316,0.0566,36.605
39,blue|green,2,2,,4,4,0,0,20.323,7.149,0.3607,0.026,38.797
39,brown|green|yellow,3,3,,4,3,1,0,19.828,1.969,0.4275,0.0673,42.24
39,black|brown|yellow,3,2,black,4,4,0,0,13.46,1.124,0.324,0.0263,35.273
39,brown|red|white,3,2,white,4,3,1,0,21.025,6.24,0.4102,0.0894,40.58
39,blue|orange|red,3,3,,4,2,0,2,24.363,2.041,0.416,0.0104,62.822
40,orange|red|white,3,2,white,4,2,2,0,23.785,3.565,0.4379,0.0407,51.155
40,blue,1,1,,4,4,0,0,30.54,14.561,0.4424,0.1136,71.448
40,red,1,1,,4,2,2,0,34.92,10.14,0.5819,0.066,45.915
40,red|white,2,1,white,4,4,0,0,12.98,0.14,0.3387,0.0008,36.34
40,green,1,1,,4,3,1,0,22.395,1.738,0.3831,0.0416,40.77
40,blue|green,2,2,,4,4,0,0,22.665,2.952,0.3648,0.0451,54.497
41,blue|pink|red,3,3,,4,3,0,1,14.95,6.774,0.4186,0.0527,51.92
41,blue|brown|red,3,3,,4,0,1,3,16.538,5.862,0.4341,0.0864,61.865
41,gray|orange|red,3,2,gray,4,4,0,0,23.932,5.757,0.3771,0.0395,76.845
41,brown|gray|yellow,3,2,gray,4,3,1,0,15.753,1.777,0.2889,0.0359,44.01
41,brown|orange|yellow,3,3,,4,3,1,0,22.058,4.609,0.3981,0.0698,62.108
41,black|gray|white,3,0,black|gray|white,4,2,1,1,8.682,1.245,0.2067,0.0203,43.432
42,gray|green|yellow,3,2,gray,4,4,0,0,20.168,0.92,0.3544,0.0224,37.823
43,brown|green|yellow,3,3,,4,3,0,1,17.273,4.236,0.3552,0.0465,38.205
43,brown|white|yellow,3,2,white,4,2,2,0,15.91,3.12,0.3508,0.0218,36.48
43,brown|gray|white,3,1,gray|white,4,1,0,3,13.312,0.782,0.2747,0.0526,37.325
43,black|brown|gray,3,1,black|gray,4,3,1,0,12.165,0.393,0.2842,0.0192,34.065
43,black|gray|yellow,3,1,black|gray,4,4,0,0,14.875,0.085,0.2858,0.0006,37.865
43,gray|green|yellow,3,2,gray,4,3,1,0,18.387,2.665,0.2863,0.0208,38.703
43,blue|brown|yellow,3,3,,4,3,0,1,17.087,0.574,0.3625,0.0229,45.422
43,blue|brown,2,2,,4,4,0,0,15.605,1.532,0.4018,0.0349,44.035
43,gray|red|white,3,1,gray|white,4,3,0,1,13.777,0.996,0.2261,0.03,41.19
44,orange|white,2,1,white,4,4,0,0,17.902,6.586,0.2772,0.0944,61.858
44,black|gray|orange,3,1,black|gray,4,2,1,1,18.538,5.889,0.3248,0.0569,60.157
44,orange|red|white,3,2,white,4,3,0,1,19.683,5.009,0.324,0.0665,51.303
44,red,1,1,,4,2,1,1,45.7,12.35,0.7242,0.0671,69.605
45,gray|orange|red,3,2,gray,4,3,1,0,17.885,3.228,0.2698,0.0531,51.875
46,brown|gray|green,3,2,gray,4,1,3,0,12.415,2.351,0.317,0.0407,37.125
46,blue|gray|purple,3,2,gray,4,3,0,1,13.92,2.462,0.369,0.0629,35.255
46,orange|pink|red,3,3,,4,4,0,0,20.725,1.265,0.4365,0.0154,43.195
46,orange|red,2,2,,4,0,4,0,34.013,3.525,0.6328,0.2052,66.18
46,brown|magenta|red,3,3,,4,4,0,0,14.735,0.675,0.634,0.0828,39.765
46,gray|green|yellow,3,2,gray,4,4,0,0,14.61,2.559,0.333,0.0709,33.557
46,gray|orange,2,1,gray,4,4,0,0,15.207,2.253,0.2503,0.0158,44.8
46,black|blue|gray,3,1,black|gray,4,2,1,1,10.945,2.426,0.2646,0.0307,36.148
46,gray|pink|white,3,1,gray|white,4,3,1,0,13.133,1.657,0.2407,0.0391,32.822
47,gray|green|white,3,1,gray|white,4,3,1,0,19.24,5.092,0.265,0.0062,41.05
47,brown|gray|green,3,2,gray,4,2,1,1,16.332,1.152,0.3547,0.025,40.947
47,red,1,1,,4,4,0,0,26.663,9.037,0.5765,0.0575,37.788
47,orange|pink|red,3,3,,4,2,2,0,22.148,5.702,0.3964,0.0378,58.09
47,cyan|green|white,3,2,white,4,3,0,1,19.03,2.744,0.322,0.0566,66.47
47,blue|orange|red,3,3,,4,2,2,0,20.348,2.582,0.3221,0.0238,55.418
47,blue|purple|white,3,2,white,4,4,0,0,16.683,3.046,0.2853,0.0207,39.97
47,brown|gray|yellow,3,2,gray,4,3,0,1,15.442,1.382,0.2879,0.0102,37.822
48,brown|red|white,3,2,white,4,2,2,0,13.012,4.347,0.3,0.0735,37.42
48,green,1,1,,4,2,1,1,15.855,5.998,0.5312,0.1811,37.708
48,orange|red,2,2,,4,1,2,1,27.568,7.43,0.611,0.1123,45.987
48,green|red|white,3,2,white,4,4,0,0,19.81,14.911,0.3714,0.1196,62.957
48,black|orange,2,1,black,4,2,1,1,15.425,4.334,0.3097,0.0734,57.735
49,brown,1,1,,4,4,0,0,13.285,3.268,0.4304,0.0735,29.585
49,cyan|gray|orange,3,2,gray,4,3,0,1,14.545,1.762,0.2782,0.0425,47.398
49,blue|gray|red,3,2,gray,4,4,0,0,14.465,3.297,0.3815,0.0351,46.005
49,black|brown|gray,3,1,black|gray,4,3,1,0,11.63,0.805,0.2689,0.0214,37.255
50,pink|red|white,3,2,white,4,4,0,0,15.537,2.769,0.293,0.0392,38.51
50,orange|red|white,3,2,white,4,2,1,1,18.303,1.769,0.3178,0.0269,52.087
50,cyan|gray|green,3,2,gray,4,0,3,1,14.48,1.047,0.2936,0.045,41.418
50,brown|orange|red,3,3,,4,3,1,0,18.68,3.017,0.3571,0.0465,45.355
50,brown|gray|white,3,1,gray|white,4,4,0,0,14.03,0.755,0.2664,0.0165,40.88
50,magenta|pink|white,3,2,white,4,3,1,0,21.788,2.679,0.301,0.0372,35.115
50,blue|pink|purple,3,3,,4,3,1,0,25.188,2.436,0.3582,0.0653,50.505
50,blue|brown|green,3,3,,4,3,0,1,21.212,3.052,0.4436,0.039,56.41
51,brown|orange|yellow,3,3,,4,4,0,0,19.387,2.229,0.4416,0.0699,44.248
51,gray,1,0,gray,4,4,0,0,11.59,1.12,0.2008,0.0111,41.085
51,black|orange|red,3,2,black,4,3,0,1,20.718,5.116,0.3434,0.0672,60.425
51,orange|red,2,2,,4,4,0,0,44.5,15.55,0.5968,0.1442,79.185
51,blue|orange,2,2,,4,2,0,2,30.36,5.26,0.5017,0.08,85.632
51,black|red|white,3,1,black|white,4,3,0,1,14.047,2.264,0.2534,0.0108,57.508
51,black|blue|red,3,2,black,4,4,0,0,17.718,6.918,0.3548,0.0565,57.273
51,blue,1,1,,4,2,1,1,28.367,15.306,0.6269,0.157,71.855
51,pink|red,2,2,,4,4,0,0,23.067,9.329,0.505,0.1727,61.465
53,cyan|green|white,3,2,white,4,3,1,0,21.445,3.271,0.3375,0.0627,53.965
53,blue|cyan|gray,3,2,gray,4,3,1,0,12.7,2.684,0.2694,0.0506,44.78
53,pink|red|white,3,2,white,4,2,1,1,21.1,3.453,0.3489,0.0327,33.742
53,blue|purple|white,3,2,white,4,3,0,1,18.152,5.401,0.2802,0.031,37.405
53,magenta|pink|red,3,3,,4,4,0,0,24.387,0.657,0.3845,0.0455,36.215
53,blue|gray|yellow,3,2,gray,4,3,0,1,16.308,1.496,0.2814,0.0032,46.045
54,blue|gray|orange,3,2,gray,4,3,0,1,27.578,7.698,0.3816,0.0802,84.278
54,gray|green|white,3,1,gray|white,4,3,0,1,23.587,2.377,0.2713,0.0136,67.633
54,black|gray|orange,3,1,black|gray,4,4,0,0,20.047,3.236,0.3192,0.0366,74.455
54,gray|green|yellow,3,2,gray,4,4,0,0,28.383,9.08,0.3656,0.1064,84.197
54,black|red|white,3,1,black|white,4,2,2,0,23.992,3.08,0.3953,0.0565,106.725
55,blue|brown|gray,3,2,gray,4,2,0,2,18.38,0.43,0.453,0.0034,54.66
57,brown|white,2,1,white,4,2,0,2,11.33,1.199,0.2371,0.0288,39.065
57,blue|orange|yellow,3,3,,4,3,1,0,28.928,2.256,0.4448,0.0408,76.825
58,brown|gray,2,1,gray,4,4,0,0,13.55,2.255,0.3063,0.0388,50.88
58,black|blue|gray,3,1,black|gray,4,3,0,1,10.737,4.098,0.3018,0.0502,47.36
58,gray|red|white,3,1,gray|white,4,3,0,1,9.098,0.243,0.1982,0.0068,35.53
58,gray|white,2,0,gray|white,4,3,1,0,11.365,0.961,0.214,0.0142,44.032
59,orange|pink|red,3,3,,4,1,0,3,24.953,7.366,0.4719,0.0745,60.16
59,brown|green|yellow,3,3,,4,3,0,1,26.42,6.171,0.4346,0.0244,52.21
59,black|blue|gray,3,1,black|gray,4,1,2,1,16.562,4.651,0.2999,0.0669,58.835
59,cyan|gray|red,3,2,gray,4,4,0,0,23.062,3.278,0.3753,0.1455,82.002
59,brown|red|white,3,2,white,4,3,1,0,19.242,8.613,0.3431,0.1003,56.785
59,blue|red|white,3,2,white,4,3,1,0,32.153,7.909,0.4236,0.1087,99.933
59,gray|green|orange,3,2,gray,4,3,1,0,26.433,2.997,0.3679,0.0393,80.227
60,blue|cyan|gray,3,2,gray,4,4,0,0,10.765,2.608,0.3994,0.1027,41.237
60,brown|gray|red,3,2,gray,4,4,0,0,12.777,3.913,0.3816,0.0918,39.725
60,gray|orange|white,3,1,gray|white,4,2,0,2,14.688,3.406,0.2762,0.0525,48.172
61,brown|cyan|gray,3,2,gray,4,2,1,1,16.875,3.502,0.3831,0.0551,51.335
61,brown|cyan,2,2,,4,2,1,1,14.907,2.287,0.6369,0.0496,50.74
61,cyan|red,2,2,,4,1,2,1,21.828,3.575,0.5827,0.1644,73.835
61,gray|orange|white,3,1,gray|white,4,1,2,1,20.442,3.373,0.3293,0.0719,57.953
62,black|gray|red,3,1,black|gray,4,3,0,1,12.54,2.162,0.2946,0.064,49.847
62,blue|orange,2,2,,4,2,2,0,20.247,7.213,0.4324,0.1304,64.233
62,gray|white,2,0,gray|white,4,2,1,1,13.317,1.351,0.2185,0.0097,44.972
63,black|gray|red,3,1,black|gray,4,3,1,0,19.438,6.421,0.3269,0.0698,70.335
63,black|blue|gray,3,1,black|gray,4,3,0,1,14.137,2.95,0.3201,0.0618,53.142
63,black|gray|orange,3,1,black|gray,4,4,0,0,14.915,1.596,0.2508,0.0342,52.017
63,gray|green|red,3,2,gray,4,4,0,0,26.26,6.794,0.3583,0.0761,70.317
63,orange|red,2,2,,4,2,0,2,31.485,4.757,0.4219,0.0628,70.502
63,blue|orange|white,3,2,white,4,4,0,0,22.155,3.658,0.3301,0.0372,70.655
63,blue|red,2,2,,4,1,2,1,34.523,8.118,0.5585,0.1536,92.903
63,brown|orange,2,2,,4,4,0,0,26.747,10.643,0.49,0.2358,61.197
64,red|white,2,1,white,4,4,0,0,23.753,5.488,0.4438,0.0629,39.737
64,orange|red|white,3,2,white,4,1,2,1,21.822,5.492,0.3833,0.0984,40.58
64,brown|gray|yellow,3,2,gray,4,4,0,0,17.613,0.78,0.3277,0.0389,39.65
64,brown|orange,2,2,,4,3,0,1,24.13,8.874,0.4681,0.1129,46.343
64,blue|brown|gray,3,2,gray,4,2,2,0,13.395,1.806,0.2867,0.0313,36.903
65,brown|orange|red,3,3,,4,4,0,0,38.055,3.006,0.5995,0.0505,89.9
65,gray|white,2,0,gray|white,4,2,2,0,16.3,1.249,0.2314,0.0374,59.75
65,orange|white,2,1,white,4,3,0,1,19.3,4.975,0.2737,0.0842,80.305
66,green|orange|yellow,3,3,,4,4,0,0,33.65,10.711,0.4166,0.102,76.007
66,blue|orange|red,3,3,,4,4,0,0,34.392,7.581,0.4909,0.1174,96.3
66,blue|gray|green,3,2,gray,4,2,2,0,23.782,3.363,0.3919,0.0747,69.125
66,brown|gray|orange,3,2,gray,4,3,0,1,20.39,3.916,0.3579,0.0655,52.237
66,red|yellow,2,2,,4,2,2,0,55.602,12.053,0.5764,0.1327,112.998
66,red|white|yellow,3,2,white,4,4,0,0,27.585,7.914,0.2873,0.0832,73.61
66,gray|white,2,0,gray|white,4,3,1,0,15.885,2.997,0.2133,0.015,55.108
66,orange|pink|white,3,2,white,4,4,0,0,24.622,4.675,0.2988,0.0791,63.652
66,green|orange,2,2,,4,2,2,0,45.39,14.822,0.5425,0.1605,111.433
68,blue|gray|red,3,2,gray,4,1,3,0,17.45,4.71,0.2885,0.0303,49.248
69,red,1,1,,4,3,0,1,37.248,11.435,0.507,0.092,65.05
69,brown|gray|white,3,1,gray|white,4,2,2,0,13.155,2.738,0.256,0.0052,39.04
69,blue|brown|orange,3,3,,4,4,0,0,22.48,2.555,0.4952,0.0776,59.79
69,blue|gray|yellow,3,2,gray,4,3,1,0,21.31,2.694,0.3921,0.0363,61.895
69,black|brown|red,3,2,black,4,4,0,0,13.84,2.59,0.3213,0.0385,40.38
70,black|brown|orange,3,2,black,4,4,0,0,15.765,3.361,0.3632,0.0451,49.157
70,pink|red,2,2,,4,1,3,0,20.482,3.62,0.3567,0.0812,37.058
71,gray|orange|yellow,3,2,gray,4,3,1,0,21.705,4.286,0.3249,0.0269,56.212
71,orange|red,2,2,,4,3,0,1,26.795,6.948,0.4582,0.0548,58.335
71,gray|orange|red,3,2,gray,4,3,0,1,22.14,9.375,0.3391,0.1009,67.087
71,black|brown|gray,3,1,black|gray,4,3,1,0,11.815,4.283,0.2647,0.0613,41.02
71,black|gray,2,0,black|gray,4,2,2,0,13.085,4.035,0.2597,0.0409,45.023
71,orange|red|white,3,2,white,4,3,0,1,22.628,4.404,0.3246,0.0668,65.66
71,black|gray|yellow,3,1,black|gray,4,4,0,0,14.773,3.645,0.2331,0.0435,54.965
72,red,1,1,,4,3,0,1,56.52,3.064,0.7437,0.0253,139.347
72,black|brown|red,3,2,black,4,3,0,1,15.475,3.556,0.343,0.0832,54.822
73,black|gray,2,0,black|gray,4,3,1,0,7.62,0.862,0.2066,0.012,41.138
74,brown|gray|yellow,3,2,gray,4,3,0,1,16.31,1.845,0.3149,0.0112,37.98
74,brown|orange|yellow,3,3,,4,2,1,1,30.848,9.641,0.4953,0.1224,55.545
74,black|brown|gray,3,1,black|gray,4,3,0,1,10.41,1.329,0.2542,0.0721,38.663
74,orange|red|white,3,2,white,4,3,1,0,21.962,1.727,0.3538,0.0279,49.782
74,blue|brown|gray,3,2,gray,4,1,3,0,15.895,4.998,0.3043,0.0428,43.332
74,red,1,1,,4,2,1,1,37.415,14.307,0.5892,0.118,70.87
74,brown|red,2,2,,4,1,1,2,16.975,2.155,0.5582,0.1122,34.432
75,blue|gray|orange,3,2,gray,4,4,0,0,24.293,3.127,0.4706,0.0615,87.35
76,pink|red|white,3,2,white,4,1,3,0,20.385,1.243,0.3615,0.0575,31.29
76,black|blue|gray,3,1,black|gray,4,2,0,2,13.422,1.852,0.2614,0.0141,41.433
76,brown|gray|orange,3,2,gray,4,2,1,1,13.92,2.663,0.2711,0.0378,38.858
76,blue|gray|purple,3,2,gray,4,3,1,0,23.67,3.478,0.3362,0.0345,46.197
76,magenta|pink|purple,3,3,,4,4,0,0,27.615,3.589,0.3805,0.0326,41.135
76,brown|gray|yellow,3,2,gray,4,4,0,0,17.198,0.744,0.301,0.0216,36.505
76,gray|red|white,3,1,gray|white,4,3,0,1,12.965,1.709,0.2475,0.053,36.097
77,blue|orange,2,2,,4,1,2,1,24.418,9.523,0.4053,0.086,66.235
77,brown|gray|yellow,3,2,gray,4,2,2,0,15.402,1.203,0.3515,0.0492,41.935
78,brown|gray|green,3,2,gray,4,4,0,0,14.61,4.678,0.3599,0.1055,38.26
78,blue|cyan|gray,3,2,gray,4,4,0,0,15.093,3.803,0.3932,0.0793,56.448
78,brown|gray,2,1,gray,4,4,0,0,13.59,2.263,0.3372,0.0432,40.248
79,gray|green,2,1,gray,4,2,0,2,18.867,5.131,0.3094,0.0726,39.19
79,blue|gray|red,3,2,gray,4,4,0,0,13.8,0.967,0.2611,0.0225,37.685
79,green|yellow,2,2,,4,2,2,0,23.795,1.798,0.3935,0.0443,41.41
80,blue|brown|orange,3,3,,4,2,2,0,27.968,4.786,0.4879,0.064,65.35
80,brown|yellow,2,2,,4,2,2,0,23.505,5.109,0.4622,0.0531,43.938
80,orange|yellow,2,2,,4,3,1,0,37.362,13.45,0.488,0.1619,60.883
80,green|yellow,2,2,,4,3,1,0,31.26,6.924,0.4019,0.0248,47.875
80,brown|gray,2,1,gray,4,2,2,0,14.62,1.616,0.3056,0.0451,35.317
80,blue,1,1,,4,3,1,0,49.708,11.334,0.5869,0.0711,76.12
80,orange|red|white,3,2,white,4,3,0,1,19.768,4.252,0.311,0.0526,51.39
81,black|gray|white,3,0,black|gray|white,4,2,1,1,10.857,2.113,0.2355,0.0483,41.34
81,black|red,2,1,black,4,2,1,1,16.157,10.15,0.308,0.1583,49.852
82,red|white,2,1,white,4,3,1,0,27.973,7.712,0.3684,0.1231,90.942
83,black|orange,2,1,black,4,1,1,2,15.348,2.089,0.2576,0.0273,41.087
83,black|blue|red,3,2,black,4,4,0,0,10.46,0.0,0.2653,0.0,41.58
83,black|brown|red,3,2,black,4,1,1,2,12.905,4.465,0.3141,0.0843,46.745
83,brown,1,1,,4,4,0,0,18.492,0.359,0.5018,0.0648,32.697
83,gray|orange|red,3,2,gray,4,2,2,0,19.817,4.43,0.3746,0.0787,50.305
83,blue|orange,2,2,,4,3,0,1,11.635,1.595,0.3356,0.0193,39.593
83,blue|pink|red,3,3,,4,4,0,0,22.383,2.221,0.6165,0.0999,62.983
83,purple|red,2,2,,4,0,4,0,63.6,0.0,0.8488,0.0,102.54
84,blue|gray|green,3,2,gray,4,3,0,1,23.453,6.388,0.4086,0.0983,81.02
84,blue|cyan|gray,3,2,gray,4,3,0,1,15.547,3.123,0.2944,0.0536,52.645
84,cyan|yellow,2,2,,4,2,1,1,31.218,2.067,0.4454,0.0689,94.535
84,cyan|white,2,1,white,4,2,0,2,19.975,3.032,0.3473,0.0789,72.8
84,blue|brown|green,3,3,,4,2,2,0,28.03,6.665,0.5353,0.1196,90.912
84,cyan|gray,2,1,gray,4,2,1,1,19.248,4.547,0.3488,0.0772,79.32
85,green|red,2,2,,4,4,0,0,31.608,9.518,0.6745,0.1328,90.165
85,magenta|purple|red,3,3,,4,4,0,0,18.715,3.385,0.3556,0.0116,38.325
85,blue|gray,2,1,gray,4,4,0,0,20.988,10.942,0.2908,0.1211,54.645
85,black|brown|yellow,3,2,black,4,4,0,0,12.637,1.714,0.2818,0.0151,34.01
85,black|blue|gray,3,1,black|gray,4,3,1,0,14.738,2.638,0.2925,0.0343,46.303
85,gray|green|purple,3,2,gray,4,2,2,0,17.447,1.149,0.27,0.0052,38.44
85,blue|green,2,2,,4,3,1,0,22.515,7.674,0.4528,0.0689,50.233
85,blue|cyan|green,3,3,,4,1,2,1,20.047,4.713,0.4409,0.0066,57.898
86,orange|red,2,2,,4,2,0,2,21.79,0.06,0.6936,0.0092,48.6
86,brown|red|yellow,3,3,,4,2,2,0,16.503,2.885,0.5071,0.0431,37.032
86,gray|green|yellow,3,2,gray,4,4,0,0,20.648,2.988,0.3936,0.0459,36.337
88,blue|gray|yellow,3,2,gray,4,3,1,0,22.797,8.375,0.4146,0.1072,56.98
